epoch,lr_scheduler,step,train_acc,train_loss,val_acc,val_loss
,2e-05,334,,,,
2,,334,0.9973753094673157,0.7436686754226685,,
,2e-05,339,,,,
2,,339,0.9974141120910645,0.7436686158180237,,
,2e-05,344,,,,
2,,344,0.9974517822265625,0.743668794631958,,
,2e-05,349,,,,
2,,349,0.9974883198738098,0.743668794631958,,
,2e-05,354,,,,
2,,354,0.9975239038467407,0.7436688542366028,,
,2e-05,359,,,,
2,,359,0.9975584149360657,0.7436689734458923,,
,2e-05,364,,,,
2,,364,0.997592031955719,0.7436686158180237,,
,2e-05,369,,,,
2,,369,0.9976246953010559,0.7436686754226685,,
,2e-05,374,,,,
2,,374,0.997656524181366,0.7436689138412476,,
,2e-05,379,,,,
2,,379,0.9976874589920044,0.7436687350273132,,
,2e-05,384,,,,
2,,384,0.9977176189422607,0.7436685562133789,,
,2e-05,389,,,,
2,,389,0.997747004032135,0.7436689734458923,,
,2e-05,394,,,,
2,,394,0.997775673866272,0.7436690330505371,,
,2e-05,399,,,,
2,,399,0.9978035688400269,0.7436686754226685,,
2,,401,,,0.9494041800498962,0.7436684966087341
